# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
2.24423339844 0.226313739281 0 0.520034711221 0.226313739281 0.226313739281 0.226313739281 0.52003471122 0.117691000052
2.27098144531 0.226304209642 0 0.52005660981 0.226304209642 0.226304209642 0.226304209642 0.520056609809 0.117691000052
2.29772949219 0.226294678764 1.90251906072e-07 0.520078513092 0.226294678764 0.226294678764 0.226294678764 0.520078513091 0.117691000052
2.32447753906 0.226285146647 0 0.520100421069 0.226285146646 0.226285146646 0.226285146646 0.520100421068 0.117691000052
2.35122558594 0.226275613288 0 0.520122333742 0.226275613288 0.226275613288 0.226275613288 0.520122333742 0.117691000052
2.37797363281 0.226266078689 3.29343734201e-07 0.520144251114 0.226266078689 0.226266078689 0.226266078689 0.520144251114 0.117691000052
2.40472167969 0.226256542849 2.87380341292e-07 0.520166173187 0.226256542849 0.226256542849 0.226256542849 0.520166173187 0.117691000052
2.43146972656 0.226247005768 3.39593360522e-07 0.520188099961 0.226247005768 0.226247005768 0.226247005768 0.520188099962 0.117691000052
2.45821777344 0.226237467444 2.67096731806e-07 0.520210031441 0.226237467444 0.226237467444 0.226237467444 0.520210031441 0.117691000052
2.48496582031 0.226227927879 2.49297912058e-07 0.520231967626 0.226227927879 0.226227927879 0.226227927879 0.520231967626 0.117691000052
2.51171386719 0.226218387071 0 0.52025390852 0.226218387071 0.226218387071 0.226218387071 0.520253908519 0.117691000052
2.53846191406 0.226208845019 0 0.520275854123 0.226208845019 0.226208845019 0.226208845019 0.520275854122 0.117691000052
2.56520996094 0.226199301724 1.06267320922e-07 0.520297804438 0.226199301724 0.226199301724 0.226199301724 0.520297804437 0.117691000052
2.59195800781 0.226189757185 0 0.520319759466 0.226189757186 0.226189757186 0.226189757186 0.520319759466 0.117691000052
2.61870605469 0.226180211402 2.45332848487e-07 0.52034171921 0.226180211402 0.226180211402 0.226180211402 0.52034171921 0.117691000052
2.64545410156 0.226170664374 1.84133864837e-07 0.520363683672 0.226170664375 0.226170664375 0.226170664375 0.520363683672 0.117691000052
2.67220214844 0.226161116102 0 0.520385652853 0.226161116102 0.226161116102 0.226161116102 0.520385652853 0.117691000053
2.69895019531 0.226151566583 3.08161602777e-07 0.520407626756 0.226151566583 0.226151566583 0.226151566583 0.520407626755 0.117691000053
2.72569824219 0.226142015819 0 0.520429605381 0.226142015819 0.226142015819 0.226142015819 0.520429605381 0.117691000053
2.75244628906 0.226132463808 2.32578751183e-07 0.520451588731 0.226132463808 0.226132463808 0.226132463808 0.520451588731 0.117691000053
2.77919433594 0.22612291055 0 0.520473576809 0.22612291055 0.22612291055 0.22612291055 0.520473576809 0.117691000053
2.80594238281 0.226113356046 0 0.520495569616 0.226113356046 0.226113356046 0.226113356046 0.520495569615 0.117691000053
2.83269042969 0.226103800293 2.01568123843e-07 0.520517567152 0.226103800293 0.226103800293 0.226103800293 0.520517567152 0.117691000053
2.85943847656 0.226094243293 0 0.520539569422 0.226094243293 0.226094243293 0.226094243293 0.520539569422 0.117691000053
2.88618652344 0.226084685045 0 0.520561576427 0.226084685044 0.226084685044 0.226084685044 0.520561576427 0.117691000053
2.91293457031 0.226075125547 0 0.520583588168 0.226075125547 0.226075125547 0.226075125547 0.520583588168 0.117691000053
2.93968261719 0.2260655648 2.14476542504e-07 0.520605604647 0.2260655648 0.2260655648 0.2260655648 0.520605604647 0.117691000053
2.96643066406 0.226056002804 2.13197854963e-07 0.520627625867 0.226056002804 0.226056002804 0.226056002804 0.520627625867 0.117691000053
2.99317871094 0.226046439558 0 0.520649651828 0.226046439558 0.226046439558 0.226046439558 0.520649651829 0.117691000053
3.01992675781 0.226036875061 2.09592035221e-07 0.520671682535 0.226036875061 0.226036875061 0.226036875061 0.520671682535 0.117691000053
3.04667480469 0.226027309313 0 0.520693717987 0.226027309313 0.226027309313 0.226027309313 0.520693717987 0.117691000053
3.07342285156 0.226017742314 3.10502720864e-07 0.520715758187 0.226017742314 0.226017742314 0.226017742314 0.520715758187 0.117691000053
3.10017089844 0.226008174063 3.24678099528e-07 0.520737803136 0.226008174064 0.226008174064 0.226008174064 0.520737803136 0.117691000053
3.12691894531 0.225998604561 0 0.520759852838 0.225998604561 0.225998604561 0.225998604561 0.520759852838 0.117691000053
3.15366699219 0.225989033806 0 0.520781907294 0.225989033806 0.225989033806 0.225989033806 0.520781907293 0.117691000053
3.18041503906 0.225979461798 0 0.520803966505 0.225979461798 0.225979461798 0.225979461798 0.520803966504 0.117691000053
3.20716308594 0.225969888537 0 0.520826030473 0.225969888537 0.225969888537 0.225969888536 0.520826030473 0.117691000053
3.23391113281 0.225960314021 1.1262583497e-07 0.520848099201 0.225960314021 0.225960314021 0.225960314021 0.520848099201 0.117691000053
3.26065917969 0.225950738252 0 0.52087017269 0.225950738252 0.225950738252 0.225950738252 0.52087017269 0.117691000053
3.28740722656 0.225941161228 0 0.520892250943 0.225941161228 0.225941161228 0.225941161228 0.520892250943 0.117691000053
3.31415527344 0.22593158295 0 0.520914333961 0.22593158295 0.22593158295 0.22593158295 0.520914333961 0.117691000053
3.34090332031 0.225922003415 1.79332239941e-07 0.520936421746 0.225922003415 0.225922003415 0.225922003415 0.520936421746 0.117691000053
3.36765136719 0.225912422626 1.82767221921e-07 0.5209585143 0.225912422626 0.225912422626 0.225912422626 0.5209585143 0.117691000053
3.39439941406 0.225902840579 1.4848470958e-07 0.520980611626 0.225902840579 0.225902840579 0.225902840579 0.520980611625 0.117691000053
3.42114746094 0.225893257277 0 0.521002713723 0.225893257277 0.225893257277 0.225893257277 0.521002713724 0.117691000053
3.44789550781 0.225883672717 0 0.521024820596 0.225883672717 0.225883672717 0.225883672717 0.521024820597 0.117691000053
3.47464355469 0.2258740869 0 0.521046932246 0.2258740869 0.2258740869 0.2258740869 0.521046932246 0.117691000053
3.50139160156 0.225864499825 0 0.521069048675 0.225864499825 0.225864499825 0.225864499825 0.521069048675 0.117691000053
3.52813964844 0.225854911491 3.3602965555e-07 0.521091169884 0.225854911491 0.225854911491 0.225854911491 0.521091169884 0.117691000053
3.55488769531 0.225845321899 0 0.521113295876 0.225845321899 0.225845321899 0.225845321899 0.521113295876 0.117691000053
3.58163574219 0.225835731048 0 0.521135426652 0.225835731048 0.225835731048 0.225835731048 0.521135426652 0.117691000053
3.60838378906 0.225826138938 0 0.521157562215 0.225826138937 0.225826138937 0.225826138937 0.521157562215 0.117691000053
3.63513183594 0.225816545567 1.75353916758e-07 0.521179702567 0.225816545567 0.225816545567 0.225816545567 0.521179702567 0.117691000053
