# x h_final q_final h_mean q_mean h_sd mean_first mean_last
5.5150543478260872 0.22516473846606264 0.11763719509025417 0.22516382178493521 0.11763867088597173 1.3968141067502974e-06 0.22516273228728642 0.22516491128258431
5.663913043478261 0.22511092258304871 0.11763715745583571 0.2251100220530303 0.11763862851460201 1.3749224900149201e-06 0.22510895111158735 0.22511109299447843
5.8127717391304348 0.22505706691270574 0.11763711973254398 0.22505618254512907 0.11763858611318607 1.3524623595214918e-06 0.22505513020025442 0.22505723489001023
5.9616304347826086 0.2250031713811198 0.11763708192021451 0.22500230318614528 0.11763854368266394 1.3298950386754122e-06 0.2250012694765979 0.22500333689569574
6.1104891304347824 0.22494923591415533 0.11763704401868265 0.22494838390078431 0.11763850122395539 1.3074081361703879e-06 0.22494736886373945 0.22494939893783339
6.2593478260869562 0.22489526043745434 0.11763700602778338 0.22489442461354309 0.11763845873797385 1.2842034348695768e-06 0.22489342828460043 0.22489542094248785
6.40820652173913 0.22484124487643536 0.11763696794735136 0.22484042524869755 0.11763841622561007 1.2621210593055834e-06 0.22483944766189567 0.22484140283550486
6.5570652173913047 0.22478718915629248 0.1176369297772209 0.22478638573032475 0.11763837368774294 1.2392559795155771e-06 0.22478542691814396 0.22478734454250904
6.7059239130434785 0.2247330932019948 0.11763689151722616 0.2247323059822709 0.11763833112523836 1.2163644536227317e-06 0.22473136597565621 0.22473324598889147
6.8547826086956523 0.22467895693828505 0.11763685316720066 0.2246781859281779 0.11763828853895227 1.193435484412983e-06 0.22467726475653915 0.22467910709982114
7.0036413043478261 0.22462478028967894 0.11763681472697765 0.22462402549146598 0.11763824592971275 1.1698557405190194e-06 0.22462312318269825 0.22462492780023716
7.1524999999999999 0.22457056318046431 0.11763677619639004 0.22456982459534025 0.11763820329834546 1.1466107578627752e-06 0.22456894117583184 0.22457070801485113
7.3013586956521737 0.22451630553469984 0.11763673757527031 0.22451558316278325 0.11763816064565782 1.1232878075617004e-06 0.22451471865742914 0.22451644766814244
7.4502173913043475 0.2244620072762144 0.11763669886345046 0.22446130111656476 0.11763811797244264 1.0999353817989697e-06 0.2244604555487775 0.22446214668435713
7.5990760869565213 0.22440766832860601 0.11763666006076216 0.22440697837923021 0.11763807527947552 1.076458837388443e-06 0.22440615177094836 0.2244078049875162
7.7479347826086959 0.22435328861524098 0.11763662116703642 0.22435261487310224 0.11763803256752224 1.05310811323102e-06 0.22435180724480849 0.22435342250140194
7.8967934782608697 0.22429886805925286 0.11763658218210366 0.22429821052028656 0.11763798983733162 1.029462341362951e-06 0.22429742189101715 0.22429899914956558
8.0456521739130427 0.22424440658354136 0.1176365431057942 0.22424376524266565 0.11763794708964063 1.0053985271438683e-06 0.22424299563001021 0.2242445348553232
8.1945108695652173 0.22418990411077175 0.11763650393793754 0.22418927896188642 0.11763790432516603 9.822723188972555e-07 0.22418852838202855 0.22419002954175282
8.343369565217392 0.22413536056337327 0.11763646467836263 0.22413475159939036 0.11763786154461638 9.5771173658976889e-07 0.22413402006708585 0.22413548313169956
8.4922282608695649 0.224080775863539 0.11763642532689815 0.22408018307637351 0.1176378187486804 9.3415787312656341e-07 0.22407947060498673 0.22408089554776653
8.6410869565217396 0.22402614993322403 0.1176363858833719 0.22402557331382073 0.11763777593803609 9.0970039118094836e-07 0.22402487991532094 0.22402626671232165
8.7899456521739125 0.22397148269414505 0.11763634634761122 0.22397092223247289 0.11763773311334645 8.8577337311281074e-07 0.22397024791746098 0.22397159654748972
8.9388043478260872 0.22391677406777916 0.11763630671944271 0.22391622975285758 0.11763769027525908 8.6143870511700927e-07 0.22391557453056415 0.22391688497515588
9.0876630434782601 0.22386202397536301 0.11763626699869248 0.2238614957952616 0.11763764742440887 8.376178308358714e-07 0.22386085967356803 0.22386213191696114
9.2365217391304348 0.22380723233789127 0.11763622718518602 0.22380672027974785 0.11763760456141087 8.1288618162609492e-07 0.22380610326518988 0.22380733729431235
9.3853804347826078 0.22375239907611624 0.11763618727874804 0.22375190312613846 0.1176375616868743 7.8926764783437855e-07 0.22375130522392336 0.22375250102836042
9.5342391304347824 0.2236975241105468 0.11763614727920275 0.22369704425403483 0.11763751880138745 7.6390668030533324e-07 0.22369646546805524 0.22369762304001861
9.6830978260869571 0.22364260736144687 0.11763610718637352 0.22364214358279089 0.11763747590552767 7.3920102840279675e-07 0.22364158391563274 0.22364270324995145
9.83195652173913 0.2235876487488348 0.11763606700008314 0.22358720103153124 0.11763743299985471 7.1484527974818224e-07 0.22358666048448908 0.22358774157857758
9.9808152173913047 0.2235326481924822 0.11763602672015348 0.22353221651914612 0.11763739008491729 6.9084349371435829e-07 0.22353169509223086 0.22353273794606898
10.129673913043478 0.22347760561191318 0.11763598634640582 0.22347718996428834 0.11763734716124602 6.656507932849323e-07 0.22347668765623824 0.22347769227234346
10.278532608695652 0.22342252092640275 0.11763594587866064 0.22342212128537151 0.11763730422936378 6.4020317076607511e-07 0.22342163809367249 0.22342260447707182
10.427391304347825 0.22336739405497669 0.11763590531673776 0.22336701040056128 0.11763726128977273 6.1668253517338375e-07 0.22336654632145245 0.22336747447967564
10.57625 0.22331222491640909 0.11763586466045529 0.22331185722779634 0.11763721834296113 5.9262314385819678e-07 0.22331141225628062 0.22331230219932027
10.725108695652175 0.22325701342922305 0.11763582390963327 0.2232566616847706 0.11763717538940759 5.6687923991848801e-07 0.22325623581462639 0.22325708755492082
10.873967391304348 0.22320175951168669 0.11763578306408438 0.22320142368892426 0.11763713242957066 5.4287836531952454e-07 0.22320101691272606 0.22320183046513126
11.022826086956522 0.22314646308181871 0.11763574212363725 0.22314614315747272 0.11763708946390668 5.1734468778358585e-07 0.22314575546658977 0.22314653084836081
11.171684782608695 0.22309112405737092 0.11763570108807447 0.22309082000736338 0.11763704649282168 4.9150695763862548e-07 0.22309045139198322 0.22309118862274643
11.32054347826087 0.22303574235586907 0.11763565995729923 0.2230354541553263 0.11763700351681627 4.6898721122474702e-07 0.2230351046044636 0.22303580370619969
11.469402173913043 0.22298031789450301 0.11763561873088793 0.22298004551778453 0.11763696053606149 4.4173118604466885e-07 0.22297971501928071 0.22298037601629103
11.618260869565217 0.22292485059041228 0.1176355774092885 0.22292459401109696 0.11763691755158522 4.1612843056965568e-07 0.22292428255165284 0.22292490547054283
11.76711956521739 0.22286934035992076 0.11763553599061446 0.22286909955082615 0.11763687456206341 3.9167330289860352e-07 0.22286880711600157 0.22286939198565534
11.915978260869565 0.22281378712058011 0.11763549447922236 0.22281356205378045 0.11763683157240173 3.6848827548586189e-07 0.22281328862800584 0.22281383547956107
12.06483695652174 0.22275819078569478 0.11763545286275852 0.22275798143252346 0.11763678857079778 3.431456599770358e-07 0.22275772699911101 0.22275823586594076
12.213695652173913 0.22270255127897731 0.11763541117358574 0.22270235761004001 0.11763674559010794 3.1560125984350633e-07 0.22270212215119933 0.2227025930688798
12.362554347826087 0.22264686849531831 0.11763536932439274 0.22264669048048871 0.11763670254361358 2.9302860622501425e-07 0.22264647397734863 0.22264690698363623
12.51141304347826 0.22259114240581812 0.11763532754822974 0.22259098001428101 0.11763665966465316 2.6719151739872006e-07 0.22259078244686251 0.22259117758170563
12.660271739130435 0.22253537277667129 0.11763528522065156 0.22253522597688405 0.1176366163298348 2.4168821653627813e-07 0.22253504732419055 0.2225354046295801
12.809130434782608 0.22247955992137058 0.11763524401188785 0.2224794286811595 0.117636574208343 2.1613454879484878e-07 0.22247926892101028 0.22247958844131094
12.957989130434783 0.22242370267797301 0.11763519943210152 0.22242358696433348 0.11763652881488454 1.9054573559257047e-07 0.22242344607386225 0.22242372785481049
13.106847826086957 0.22236780373671253 0.11763516332539457 0.22236770351640181 0.11763649198306603 1.6541775764043941e-07 0.22236758147074928 0.22236782556205906
13.25570652173913 0.22231185467299597 0.11763510257006358 0.22231176991133 0.1176364306212548 1.421280988243516e-07 0.22231166668750862 0.22231187313515752
13.404565217391305 0.22225587159544538 0.11763509692647157 0.2222558022613477 0.11763642441211075 1.2123676222021083e-07 0.2222557178293762 0.22225588669332982
13.553423913043478 0.22219977833771293 0.11763488943366272 0.22219972440197333 0.11763621660934043 9.2756881242694745e-08 0.22219965875721828 0.22219979004673276
13.702282608695652 0.22214366973470884 0.11763506631088548 0.22214363115015245 0.11763639298700621 7.2455341657336334e-08 0.22214358424727709 0.22214367805303512
13.851141304347825 0.22208760512511949 0.11763497521003523 0.22208758183818217 0.1176363017367618 4.5757309853785593e-08 0.22208755361531884 0.22208761006105104
14 0.22204046678316969 0.11765297558869728 0.22204045627375826 0.11765429704662642 1.4716535703607854e-08 0.22204044364712058 0.22204046890039936
